# source	GeoNames (https://www.geonames.org) — CC BY 4.0
# généré par	scripts/build-chad-geography.mjs
# colonnes	kind puis champs propres au niveau — voir docs/chad-geography-sources.md
P	01	Batha	إقليم البطحة	2435899
P	02	Wadi Fira	إقليم وادي فيرا	244877
P	05	Guéra	إقليم قيرا	2431555
P	06	Kanem	منطقة كانم	2430873
P	07	Lac	إقليم البحيرة	2429323
P	08	Logone Occidental	إقليم لوقون الغربي	2429060
P	09	Logone Oriental	إقليم لوقون الشرقي	2429058
P	12	Ouadaï	إقليم واداي	242246
P	13	Salamat	إقليم سلامات	242048
P	14	Tandjilé	إقليم تانجيلي	2425287
P	15	Chari-Baguirmi	شاري باقرمي	2434478
P	16	Mayo-Kebbi Est	إقليم مايو كيبي الشرقي	2428132
P	17	Moyen-Chari	إقليم شاري الأوسط	2427315
P	18	Hadjer-Lamis	ولاية حجر لميس	7603251
P	19	Mandoul	ولاية ماندول	7603252
P	20	Mayo-Kebbi Ouest	إقليم مايو كيبي الغربي	7603253
P	21	N’Djaména	انجمينا	7603254
P	22	Barh el Gazel	ولاية بحر الغزال	7603255
L	244305	12		Dougi		LOCALITY	13.2611	21.38226	
L	244306	12		Dougay		LOCALITY	13.23348	21.6232	
L	244307	12		Dougaga		LOCALITY	13.08635	21.47709	
L	244311	02		Doudoun		LOCALITY	14.30723	21.12134	
L	244312	13		Doudéï		LOCALITY	10.0708	20.9274	
L	244313	12		Douban		LOCALITY	13.69867	20.91534	
L	244314	02		Douay		LOCALITY	14.46667	22.16667	
L	244315	12		Douas		LOCALITY	13.29208	22.01805	
L	244320	25		Doroté II		LOCALITY	12.46667	21.56667	
L	244321	25		Doroté I		LOCALITY	12.5	21.56667	
L	244322	25		Doroté		LOCALITY	12.43333	21.91667	
L	244323	25		Dorota		LOCALITY	12.93333	20.21667	
L	244324	25		Dorondo		LOCALITY	12.23333	21.2	
L	244326	02		Doroba Togrou		LOCALITY	15.3	21.63333	
L	244333	25		Dorno Djoutougué		LOCALITY	12.51667	22.26667	
L	244334	25		Dorno Albos		LOCALITY	12.51667	22.23333	
L	244336	12		Doring		LOCALITY	13.90614	21.01527	
L	244337	12		Doring		LOCALITY	13.88139	20.97229	
L	244338	01		Dori Kalam		LOCALITY	13.47184	20.13638	
L	244339	02		Dorgoy		LOCALITY	14.83718	21.45017	
L	244342	01		Dopdopdop		LOCALITY	13.61857	20.1256	
L	244344	12		Donkouch		LOCALITY	13.36779	21.60791	
L	244347	02		Domkouch		LOCALITY	14.54839	20.87952	
L	244348	12		Domboul		LOCALITY	14.06346	21.50312	
L	244349	12		Domboli Djado		LOCALITY	12.8	21.35	
L	244350	25		Domboli		LOCALITY	12.23333	21.58333	
L	244353	12		Dolé		LOCALITY	13.29489	21.21888	
L	244354	12		Dol		LOCALITY	13.5241	21.23395	
L	244355	02		Dokoré		LOCALITY	14.08055	21.20972	
L	244356	25		Dokan		LOCALITY	12.75	21.75	
L	244361	12		Dodorok		LOCALITY	13.61378	21.68738	
L	244362	12		Dodorok		LOCALITY	13.43101	21.93062	
L	244364	25		Dodjoré	دوجوري	LOCALITY	12.06667	22.28333	
L	244366	12		Dobou		LOCALITY	14.07119	20.43903	
L	244367	12		Dobou		LOCALITY	13.21627	21.58058	
L	244372	13		Djouna		LOCALITY	10.4526	20.0681	
L	244374	12		Djoukouloum		LOCALITY	14.18033	20.94417	
L	244375	25		Djoukha		LOCALITY	12.31667	20.95	
L	244378	12		Djouganta		LOCALITY	13.24992	22.02651	
L	244381	12		Djoubo		LOCALITY	13.03686	21.34353	
L	244382	01		Djoubdjoumala		LOCALITY	13.58707	20.04755	
L	244386	25		Djoua		LOCALITY	12.55	21.31667	
L	244387	25		Djorlo		LOCALITY	11.94689	21.40121	
L	244388	12		Djombo Fakara		LOCALITY	13.60434	21.16652	
L	244394	25		Djoaro		LOCALITY	11.97313	22.22388	
L	244395	12		Djoamé		LOCALITY	13.96482	20.47469	
L	244396	01		Djiré		LOCALITY	13.82148	20.1311	
L	244403	02		Djiogi		LOCALITY	15.33333	22.35	
L	244408	12		Djiminofou		LOCALITY	13.80864	20.83167	
L	244410	12		Djimézé		LOCALITY	13.81285	22.00257	
L	244411	25		Djimèz Arourou		LOCALITY	11.98859	22.23829	
L	244412	25		Djimèz		LOCALITY	11.9437	21.9693	
L	244415	02		Djilimé		LOCALITY	14.17949	21.90634	
L	244418	02		Djiérna		LOCALITY	14.63333	22.25	
L	244419	02		Djiérna		LOCALITY	14.63333	22.16667	
L	244424	02		Djiagalaba		LOCALITY	15.06667	22.76667	
L	244426	12		Djéroua		LOCALITY	13.82708	20.77232	
L	244429	12		Djerkénè		LOCALITY	14.25792	20.39959	
L	244430	13		Djérid		LOCALITY	11.4248	20.3618	
L	244431	25		Djéréna		LOCALITY	12.65846	22.1422	
L	244432	12		Djérat		LOCALITY	13.53474	20.99791	
L	244434	25		Djerangeli		LOCALITY	12.66667	20.3	
L	244437	12		Djéné		LOCALITY	13.50755	21.49405	
L	244440	25		Djemilasit		LOCALITY	12.78333	20.18333	
L	244441	13		Djéména		LOCALITY	11.33333	20.78333	
L	244443	12		Djéli		LOCALITY	13.64195	20.29978	
L	244444	02		Léler		LOCALITY	14.22476	21.48012	
L	244448	25		Djédidé		LOCALITY	12.68378	22.22233	
L	244449	25		Djédidé		LOCALITY	12.3	21.56667	
L	244450	25		Djédidé		LOCALITY	11.95164	21.94631	
L	244451	25		Djédidé		LOCALITY	11.67463	22.08979	
L	244452	13		Djédida		LOCALITY	11.4014	20.9183	
L	244455	02		Djédid		LOCALITY	14.71667	20.7	
L	244458	12		Djébéranding		LOCALITY	13.04907	21.73717	
L	244460	25		Djébé		LOCALITY	11.92867	22.14038	
L	244461	12		Djati		LOCALITY	13.32284	22.16616	
L	244462	12		Djarkéné		LOCALITY	14.10165	20.52027	
L	244464	25		Djaouindé		LOCALITY	11.97597	22.02131	
L	244465	12		Djaouamé		LOCALITY	13.52606	20.83376	
L	244466	25		Djangoul		LOCALITY	12.85	20.21667	
L	244468	02		Djangé		LOCALITY	14.16667	22.4	
L	244469	25		Djangatiti Dafana		LOCALITY	11.7735	21.3158	
L	244470	25		Djangatiti Abdeghaman		LOCALITY	11.7617	21.3076	
L	244472	12		Djanéhané		LOCALITY	13.79664	20.40768	
L	244473	25		Djamilasité		LOCALITY	11.9767	21.4428	
L	244474	02		Djamar		LOCALITY	14.27316	20.90515	
L	244475	12		Djamal Himédé		LOCALITY	13.96699	21.90958	
L	244479	12		Djakatoutou		LOCALITY	12.81667	21.03333	
L	244481	01		Djajiré		LOCALITY	13.6	20.05	
L	244484	25		Djabel		LOCALITY	12.23333	21.38333	
L	244486	02		Ditoli		LOCALITY	15.41667	21.66667	
L	244488	01		Diseyré		LOCALITY	13.64521	20.06951	
L	244491	25		Diri		LOCALITY	11.9986	21.8915	
L	244493	25		Direïté		LOCALITY	12.5	20.31667	
L	244496	25		Dirango		LOCALITY	12.23333	22.38333	
L	244499	12		Diour		LOCALITY	13.56898	20.80107	
L	244504	12		Dioroko		LOCALITY	13.38933	21.9429	
L	244510	12		Dinguilérou		LOCALITY	14.10269	21.35382	
L	244511	02		Diméza		LOCALITY	14.15	22.41667	
L	244514	12		Dilit Soba		LOCALITY	13.16703	21.04077	
L	244515	12		Dilit Arip		LOCALITY	13.16511	21.03243	
L	244516	12		Diléma		LOCALITY	13.96636	20.56593	
L	244517	12		Dilébat		LOCALITY	13.71972	20.82718	
L	244519	25		Dilèb		LOCALITY	11.7623	21.9321	
L	244520	25		Dilanba		LOCALITY	12.03333	22.28333	
L	244521	12		Dikta	ديكتا	LOCALITY	13.42489	21.67073	
L	244524	13		Diguindéti		LOCALITY	11.6492	20.4918	
L	244527	13		Difir		LOCALITY	11.31733	20.16994	
L	244537	25		Dibis		LOCALITY	11.9828	21.7896	
L	244542	12		Déyé		LOCALITY	13.07234	21.6518	
L	244543	02		Derta		LOCALITY	14.44728	21.71417	
L	244545	02		Dèrkolé		LOCALITY	14.48333	21.6	
L	244547	02		Dérétina		LOCALITY	14.21495	21.22346	
L	244548	12		Déréta		LOCALITY	13.4276	21.78094	
L	244549	12		Déréssa		LOCALITY	13.19068	20.57522	
L	244552	12		Derbano Boua		LOCALITY	13.96467	21.58873	
L	244554	12		Déouaré		LOCALITY	13.89072	21.53211	
L	244556	12		Déniésé		LOCALITY	13.00262	21.88494	
L	244558	02		Déni		LOCALITY	15.6	21.81667	
L	244559	13		Dengui		LOCALITY	11.47	20.9802	
L	244560	13		Dengui		LOCALITY	11.5019	20.9856	
L	244561	12		Démi Konga		LOCALITY	13.05358	21.89796	
L	244564	12		Dembé		LOCALITY	14.34856	20.77652	
L	244569	13		Déléïma		LOCALITY	11.0114	20.2876	
L	244573	12		Dékoïté		LOCALITY	13.32905	22.13483	
L	244575	02		Dékér		LOCALITY	14.45595	21.07191	
L	244576	13		Dékati		LOCALITY	10.7212	21.2493	
L	244577	13		Dèj		LOCALITY	9.59271	20.54733	
L	244578	01		Déheché		LOCALITY	13.17932	20.16272	
L	244581	02		Dégé		LOCALITY	14.61667	22.4	
L	244586	12		Dayem		LOCALITY	13.30765	21.13216	
L	244594	12		Darongol		LOCALITY	13.22124	21.73461	
L	244595	02		Darnané		LOCALITY	14.16449	21.1187	
L	244598	01		Darmoli		LOCALITY	13.48019	20.122	
L	244604	13		Dar el Ech		LOCALITY	11.1817	21.3561	
L	244605	12		Dardiga		LOCALITY	12.99956	21.18519	
L	244610	12		Darangala		LOCALITY	13.44386	20.49391	
L	244615	25		Dapkaray		LOCALITY	12.38333	20.53333	
L	244616	12		Daouay		LOCALITY	13.62526	22.09808	
L	244617	12		Dankouy		LOCALITY	14.26768	20.6836	
L	244619	01		Dankoutch		LOCALITY	13.47585	20.11133	
L	244620	02		Dankou		LOCALITY	14.44385	20.88803	
L	244621	12		Dangui		LOCALITY	13.94947	21.31871	
L	244622	13		Dangui		LOCALITY	11.3613	20.85494	
L	244623	13		Dangasti		LOCALITY	11.3302	20.8063	
L	244624	13		Dangaousi		LOCALITY	10.03042	21.16309	
L	244626	12		Dangala		LOCALITY	13.70058	21.17306	
L	244628	25		Damrébournou		LOCALITY	11.9357	21.3026	
L	244629	25		Damré		LOCALITY	12.51667	22.2	
L	244630	25		Damré		LOCALITY	11.98539	21.61711	
L	244631	12		Damiré Kochola		LOCALITY	13.45023	21.93218	
L	244632	02		Daméré		LOCALITY	14.326	21.36571	
L	244634	02		Dam Dam		LOCALITY	14.23333	22.28333	
L	244635	25		Damarit Bornou		LOCALITY	12.6	20.66667	
L	244636	12		Damaré		LOCALITY	13.82934	21.51075	
L	244637	12		Dama		LOCALITY	13.08202	21.0502	
L	244638	02		Daloual		LOCALITY	14.24085	21.30515	
L	244640	12		Dalinia		LOCALITY	12.9	21.4	
L	244641	02		Dalamé		LOCALITY	14.161	21.14885	
L	244642	01		Dalala		LOCALITY	13.81454	20.21926	
L	244643	01		Dalala		LOCALITY	13.81846	20.18609	
L	244644	25		Dalala		LOCALITY	11.9929	21.6338	
L	244647	12		Dakaïko		LOCALITY	13.14699	20.75164	
L	244651	25		Dagésa	داقيسا	LOCALITY	12.03333	22.41667	
L	244652	12		Dagari		LOCALITY	13.82789	20.42186	
L	244653	25		Dagagnar		LOCALITY	12.91667	20.13333	
L	244654	02		Dagaga		LOCALITY	14.79359	20.89742	
L	244656	25		Dafade		LOCALITY	12.76667	20.16667	
L	244658	25		Daberti		LOCALITY	12.9	20.25	
L	244659	12		Dabangat		LOCALITY	12.91667	21.55	
L	244660	12		Dabangat		LOCALITY	12.78333	21.3	
L	244661	25		Daalou		LOCALITY	12.01667	21.61667	
L	244662	13		Cotonfran		LOCALITY	10.9983	20.2715	
L	244664	25		Choutak		LOCALITY	12.76667	20.3	
L	244665	25		Choukhara		LOCALITY	12.55	20.36667	
L	244666	12		Chokoyan		LOCALITY	13.35966	21.23444	
L	244667	12		Chokolki		LOCALITY	12.95	21.25	
L	244668	12		Chokan		LOCALITY	12.83333	21.08333	
L	244672	12		Chioum Hidjer		LOCALITY	13.13874	20.65354	
L	244673	12		Chiotak Toundourné		LOCALITY	13.81319	21.57386	
L	244674	12		Chiotak Katelké		LOCALITY	13.81301	21.56017	
L	244675	12		Chiotak		LOCALITY	13.79791	21.53212	
L	244676	12		Chinini		LOCALITY	12.96667	21.28333	
L	244688	01		Chibina		LOCALITY	13.62856	20.0088	
L	244693	12		Cherganié		LOCALITY	13.35119	20.89721	
L	244697	12		Chélé		LOCALITY	13.33075	20.73183	
L	244698	01		Chek Falata		LOCALITY	13.21927	20.01782	
L	244702	12		Chéfer		LOCALITY	13.18407	20.58664	
L	244703	12		Chéchan		LOCALITY	13.31373	20.95865	
L	244705	12		Charambala		LOCALITY	13.41493	20.77101	
L	244708	25		Chamir		LOCALITY	12.5	21.16667	
L	244709	01		Chamié		LOCALITY	13.84928	20.18444	
L	244711	12		Chambol		LOCALITY	13.02652	20.71199	
L	244712	13		Chamata		LOCALITY	9.78333	20.7	
L	244714	12		Chalkandié		LOCALITY	13.79876	20.47142	
L	244715	25		Chakoura		LOCALITY	12.43333	21.71667	
L	244716	12		Chakarnaba		LOCALITY	14.22662	20.84569	
L	244717	25		Chaïb		LOCALITY	12.66667	20.95	
L	244719	01		Chabalo		LOCALITY	13.14437	20.11853	
L	244722	02		Brounkoun		LOCALITY	14.26801	21.49708	
L	244724	02		Bronkoul		LOCALITY	14.33374	21.47225	
L	244725	12		Bricha Romala		LOCALITY	13.17168	21.52828	
L	244726	12		Brége		LOCALITY	13.62343	22.00928	
L	244727	12		Brédjil		LOCALITY	13.32335	22.11113	
L	244729	02		Brahouné		LOCALITY	14.60756	21.439	
L	244734	12		Bousgouyanga		LOCALITY	14.01559	21.34171	
L	244735	25		Bourtoutou		LOCALITY	11.2578	22.86035	
L	244736	12		Bourtay Zaoué		LOCALITY	14.08807	20.63083	
L	244737	12		Bourtay Ganoun		LOCALITY	14.05803	20.63897	
L	244738	12		Bourtaïl		LOCALITY	13.16674	21.63806	
L	244739	25		Bouroukou		LOCALITY	12.43333	21.55	
L	244746	12		Bourkouman		LOCALITY	12.96667	21.55	
L	244747	02		Bourkil		LOCALITY	14.29089	20.9566	
L	244748	02		Bourkélé		LOCALITY	14.23275	20.97076	
L	244754	02		Boumdèl		LOCALITY	14.23866	21.10625	
L	244758	25		Boukboukou		LOCALITY	12.16667	21.76667	
L	244759	25		Boukas		LOCALITY	12.45	21.21667	
L	244762	02		Bougouradi		LOCALITY	15.75	22.66667	
L	244764	25		Boufouta		LOCALITY	11.30855	22.81396	
L	244766	12		Boudjoul		LOCALITY	13.36086	21.71245	
L	244770	13		Boubou		LOCALITY	11.4228	20.4169	
L	244774	25		Bouabir		LOCALITY	11.36967	22.85421	
L	244778	02		Boto		LOCALITY	14.27374	21.40227	
L	244783	02		Borouba		LOCALITY	15.16667	22.65	
L	244784	02		Borouba		LOCALITY	15.15	22.7	
L	244788	12		Borota		LOCALITY	13.00352	21.84767	
L	244789	01		Bororik		LOCALITY	13.45116	20.1773	
L	244790	12		Boro Kateltek		LOCALITY	13.3948	21.66207	
L	244791	12		Boro Kateltek		LOCALITY	13.36762	21.66602	
L	244792	12		Boro Adjous		LOCALITY	13.37501	21.6933	
L	244793	12		Boro		LOCALITY	13.56954	22.12299	
L	244795	02		Bornodoukoumé		LOCALITY	14.84459	21.23225	
L	244796	25		Borlo		LOCALITY	11.94025	22.14249	
L	244797	25		Bori		LOCALITY	12.18333	22.03333	
L	244801	02		Bora		LOCALITY	14.46435	21.20926	
L	244804	13		Bondoro		LOCALITY	11.3073	20.5359	
L	244805	13		Bonako		LOCALITY	11.13333	20.41667	
L	244806	02		Bolou		LOCALITY	14.77448	21.13236	
L	244808	12		Bolok		LOCALITY	13.78112	21.56039	
L	244813	02		Bogoy		LOCALITY	14.50084	21.08695	
L	244819	02		Bobri		LOCALITY	14.86667	22.48333	
L	244821	02		Bobokoré		LOCALITY	14.21328	21.5574	
L	244823	02		Bobok		LOCALITY	14.55771	20.70449	
L	244824	12		Bobodjen		LOCALITY	13.31561	20.70157	
L	244828	25		Biti		LOCALITY	11.7142	21.2177	
L	244834	12		Biské Djoudiata		LOCALITY	13.50409	22.06809	
L	244835	12		Biské Djimézé		LOCALITY	13.51026	22.04079	
L	244836	12		Biské		LOCALITY	13.53378	22.03611	
L	244837	12		Bir Yoyo		LOCALITY	13.81495	20.24408	
L	244838	02		Téré		LOCALITY	14.82961	21.29565	
L	244839	12		Bir Taouil		LOCALITY	13.72477	21.67811	300
L	244840	12		Bir Taouil		LOCALITY	13.10218	21.84838	
L	244841	13		Bir Taguel		LOCALITY	11.1683	20.1235	
L	244843	12		Bir Salé		LOCALITY	13.08192	21.81701	
L	244845	12		Bir Outouk		LOCALITY	13.91958	20.37168	
L	244849	25		Bir Méran		LOCALITY	12.33333	21.91667	
L	244851	12		Bir Malik		LOCALITY	13.90578	20.30002	
L	244853	25		Birkéli		LOCALITY	11.31126	22.55765	
L	244854	12		Bir Kédouas		LOCALITY	12.86667	21.85	
L	244855	25		Bir Kébich		LOCALITY	12.13333	21.96667	
L	244856	12		Bir Kandji		LOCALITY	12.83333	21.8	
L	244857	02		Bir Inkélé		LOCALITY	14.30157	21.71463	
L	244859	05		Biren Garday		LOCALITY	12.8	20.11667	
L	244860	12		Biren Béni Alba		LOCALITY	13.52409	20.87401	
L	244861	05		Biren Andaraba		LOCALITY	12.78333	20.13333	
L	244862	05		Biren Amsalat		LOCALITY	12.78333	20.13333	
L	244864	25		Birekat		LOCALITY	12.78333	20.38333	
L	244867	02		Bir Douan		LOCALITY	15.81667	22.76667	
L	244868	12		Birdam		LOCALITY	13.87521	20.81944	
L	244869	02		Birbasim		LOCALITY	15.31667	22.46667	
L	244871	02		Birak Harouba		LOCALITY	14.25	22.43333	
L	244872	02		Birak		LOCALITY	14.21667	22.41667	
L	244874	12		Binéy		LOCALITY	13.1159	21.72908	
L	244875	25		Binedir		LOCALITY	12.01667	20.85	
L	244878	02		Biltine	بلتن	CITY	14.52727	20.92603	33540
L	244892	12		Biéré Saraf		LOCALITY	12.73333	21.01667	
L	244893	12		Biéré Michéigé		LOCALITY	12.71667	21.01667	
L	244894	12		Biéré Djakana		LOCALITY	12.73333	21	
L	244895	12		Biéré Am Kindoué		LOCALITY	12.73333	21.01667	
L	244896	12		Biere Am Gena		LOCALITY	12.73333	21	
L	244898	25		Bidine		LOCALITY	12.83333	20.28333	
L	244899	12		Bidin		LOCALITY	13.43801	21.53406	
L	244900	13		Bidia I		LOCALITY	10.53333	20.2	
L	244903	12		Biden Kalak		LOCALITY	13.43847	21.50597	
L	244915	13		Béyadi		LOCALITY	11.0827	20.3504	
L	244917	12		Berté		LOCALITY	13.71628	22.07961	
L	244919	02		Berféti		LOCALITY	14.03333	22.35	
L	244920	12		Béréta		LOCALITY	13.5102	21.82594	
L	244921	12		Bérédjang	بريجين	LOCALITY	13.48459	21.72715	
L	244922	27		Berdoba		LOCALITY	16.03225	22.88586	
L	244923	25		Berdie		LOCALITY	12.78333	20.18333	
L	244927	12		Berbéré		LOCALITY	13.24346	21.97411	
L	244928	12		Berbéra		LOCALITY	13.32262	22.00492	
L	244929	02		Bénéna		LOCALITY	14.37447	21.47215	
L	244930	01		Bénalba		LOCALITY	13.28913	20.07083	
L	244931	25		Ben Alba		LOCALITY	12.41667	21.2	
L	244936	25		Bélalo		LOCALITY	11.7235	21.2896	
L	244939	13		Béida		LOCALITY	11.4625	21.865	
L	244947	12		Bédin		LOCALITY	13.44112	21.13152	
L	244948	13		Bédéna		LOCALITY	11.16667	20.55	
L	244955	02		Bébourtabé		LOCALITY	15.25	22.45	
L	244962	12		Batouma		LOCALITY	13.74815	20.69737	
L	244963	13		Batiméré Sara		LOCALITY	9.62872	20.57432	
L	244964	13		Batiméré Rounga		LOCALITY	9.68991	20.8191	
L	244969	12		Bataral		LOCALITY	13.52666	21.29072	
L	244970	12		Batangam		LOCALITY	12.95	21.21667	
L	244979	25		Basar		LOCALITY	11.25646	22.52507	
L	244981	12		Barouya		LOCALITY	13.70078	20.60431	
L	244982	12		Baroun		LOCALITY	13.24957	21.95575	
L	244983	12		Baroud		LOCALITY	13.79667	21.7007	
L	244984	02		Baroua		LOCALITY	14.35421	21.43016	
L	244986	12		Barkala		LOCALITY	14.05655	21.53554	
L	244987	25		Barkad		LOCALITY	11.9918	21.5364	
L	244988	02		Barganyeu		LOCALITY	14.76816	21.06405	
L	244989	02		Bargad		LOCALITY	14.35728	21.29257	
L	244991	13		Baréna		LOCALITY	11.33756	20.81274	
L	244993	12		Bardé		LOCALITY	13.41291	21.7072	
L	244994	12		Bardé		LOCALITY	13.20732	21.714	
L	244995	25		Bardé		LOCALITY	12.58333	22.28333	
L	244996	13		Barda		LOCALITY	11.6125	20.9961	
L	245000	12		Barakala		LOCALITY	12.96667	21.33333	
L	245003	25		Bara		LOCALITY	12.31667	20.8	
L	245007	12		Baouda		LOCALITY	12.81667	21.05	
L	245008	25		Baouda		LOCALITY	12.53333	21.71667	
L	245017	12		Bandaray		LOCALITY	12.91667	21.03333	
L	245020	25		Bandar		LOCALITY	12.38333	21.53333	
L	245021	25		Bandar		LOCALITY	12.25	21.6	
L	245022	25		Bandar		LOCALITY	12.01667	21.6	
L	245023	12		Banatil		LOCALITY	13.65124	20.71689	
L	245028	02		Bali		LOCALITY	14.21667	22.25	
L	245029	25		Bali		LOCALITY	12.06667	20.1	
L	245031	12		Balangoti		LOCALITY	13.41138	20.44399	
L	245032	12		Balangosi		LOCALITY	12.88333	21.56667	
L	245033	02		Balamoun		LOCALITY	14.32714	21.30388	
L	245040	12		Bakou		LOCALITY	13.18321	22.10742	
L	245044	25		Bakinia		LOCALITY	11.89737	21.39577	
L	245050	02		Bakaoré		LOCALITY	15.3	21.83333	
L	245051	12		Bakaki		LOCALITY	13.20721	22.05325	
L	245055	12		Baykon		LOCALITY	14.00804	21.10105	
L	245060	02		Bahay		LOCALITY	15.55	22.91667	
L	245065	12		Bagarin		LOCALITY	13.86596	20.79767	
L	245074	12		Badiné		LOCALITY	13.81665	20.40395	
L	245075	12		Badiné		LOCALITY	13.67578	20.7517	
L	245076	12		Badina		LOCALITY	13.52733	20.8567	
L	245078	13		Badié		LOCALITY	10.0403	20.9083	
L	245080	25		Badia		LOCALITY	11.667	21.2338	
L	245090	25		Babirké		LOCALITY	12.6	22.31667	
L	245098	12		Ayin		LOCALITY	13.46867	20.69673	
L	245101	25		Ayanda		LOCALITY	11.95601	22.05855	
L	245107	12		Atirigin		LOCALITY	12.96667	21.26667	
L	245109	12		Atim		LOCALITY	13.54612	20.70603	
L	245110	12		Atilo		LOCALITY	13.90014	20.82636	
L	245112	12		Atichani		LOCALITY	13.84455	21.6301	
L	245113	25		Atichané		LOCALITY	12.33333	21.75	
L	245114	13		Atétel		LOCALITY	11.1601	20.1107	
L	245116	12		Atéchané		LOCALITY	13.45176	22.1799	
L	245117	12		Atéchané		LOCALITY	13.27382	22.13291	
L	245120	12		Atchoukoul Toumouna		LOCALITY	13.50868	22.13255	
L	245121	12		Atarak		LOCALITY	13.07492	21.06736	
L	245122	02		Atanas		LOCALITY	14.49202	21.16835	
L	245125	12		Astéréna		LOCALITY	13.40138	20.5037	
L	245126	12		Astarténi		LOCALITY	13.66454	21.41725	
L	245131	12		Askanité		LOCALITY	13.46491	21.96646	
L	245132	01		Askanité		LOCALITY	13.45201	20.12435	
L	245133	12		Askanité		LOCALITY	13.38692	20.77224	
L	245134	12		Askanit		LOCALITY	13.9266	22.02704	
L	245138	12		Asangori		LOCALITY	13.40986	20.33894	
L	245140	12		Asal		LOCALITY	13.20174	20.6754	
L	245147	12		Arounbouguin		LOCALITY	13.88009	20.9336	
L	245148	12		Aroumbagin		LOCALITY	14.00404	20.81151	
L	245155	12		Aroua		LOCALITY	12.95	21.61667	
L	245161	12		Arkoy Karia		LOCALITY	13.27369	22.06932	
L	245162	12		Arkoy		LOCALITY	13.34669	22.14514	
L	245163	12		Arkoum	أركوم	LOCALITY	13.1958	21.70714	
L	245164	12		Arkou		LOCALITY	13.87669	20.84857	
L	245176	12		Arinié		LOCALITY	13.92939	20.93142	
L	245177	12		Aringué		LOCALITY	14.09926	21.51476	
L	245179	02		Ariani		LOCALITY	14.96667	22.25	
L	245183	12		Arhouna Djambouguin		LOCALITY	13.29266	21.69147	
L	245185	12		Arhabèch		LOCALITY	13.33029	22.18039	
L	245187	12		Argoud Gafak		LOCALITY	14.02806	20.5184	
L	245188	12		Argofa		LOCALITY	13.6666	20.55823	
L	245199	13		Ardo		LOCALITY	11.397	20.5351	
L	245200	25		Ardim		LOCALITY	11.9109	21.3029	
L	245201	02		Ardémi		LOCALITY	14.01667	22.03333	
L	245202	25		Ardélik		LOCALITY	12.41667	21.38333	
L	245203	12		Ardéden		LOCALITY	13.88546	21.2874	
L	245204	12		Ardédé		LOCALITY	13.14083	20.67699	
L	245206	02		Ardébé		LOCALITY	14.58333	22.2	
L	245207	12		Ardébé		LOCALITY	13.98804	21.84479	
L	245208	12		Ardébé		LOCALITY	13.6137	21.31678	
L	245209	12		Ardébé		LOCALITY	13.57885	21.43104	
L	245210	12		Ardébé		LOCALITY	13.49047	22.21286	
L	245211	12		Ardébé		LOCALITY	13.34831	21.31173	
L	245212	12		Ardébé		LOCALITY	12.96667	21.65	
L	245213	25		Ardebe		LOCALITY	12.66667	20.33333	
L	245214	25		Ardébé		LOCALITY	12.58333	22.2	
L	245215	13		Ardéba		LOCALITY	11.3661	20.8822	
L	245216	25		Arday		LOCALITY	12.05	22.38333	
L	245219	25		Archo		LOCALITY	12.28333	21.66667	
L	245226	25		Arbochi		LOCALITY	12.56667	20.23333	
L	245229	12		Arbané		LOCALITY	13.41237	21.62745	
L	245230	12		Araza		LOCALITY	13.22331	21.68821	
L	245231	13		Araza		LOCALITY	11.342	20.2285	
L	245232	13		Araza		LOCALITY	11.1794	20.5729	
L	245235	25		Arata		LOCALITY	11.82504	21.35795	
L	245236	12		Arar		LOCALITY	13.1768	21.58798	
L	245240	25		Arango		LOCALITY	11.94387	21.30712	
L	245243	12		Arak Tignari		LOCALITY	13.4176	20.8001	
L	245245	12		Araès		LOCALITY	13.31966	21.2237	
L	245246	25		Araès		LOCALITY	12.31667	21.21667	
L	245247	02		Arada		LOCALITY	15.01667	20.66667	
L	245250	12		Ara		LOCALITY	13.23197	21.19767	
L	245253	12		Apkouta		LOCALITY	13.41443	21.31844	
L	245254	13		Apguéréan		LOCALITY	11.1506	20.2613	
L	245256	12		Aouron		LOCALITY	13.96156	21.72142	
L	245257	13		Aouri		LOCALITY	11.6467	21.0106	
L	245258	25		Aourado		LOCALITY	12.36667	21.86667	
L	245260	02		Aoura		LOCALITY	14.34622	21.40626	
L	245263	12		Aouno		LOCALITY	13.8798	21.85805	
L	245264	12		Aouli		LOCALITY	13.33776	21.86198	
L	245266	25		Aouïn Rado		LOCALITY	12.26667	22.4	
L	245267	12		Aouiéta		LOCALITY	13.37922	22.2043	
L	245268	12		Aouguin		LOCALITY	13.467	20.65317	
L	245273	12		Aouding		LOCALITY	13.25722	21.7545	
L	245274	12		Aouchana		LOCALITY	13.51667	20.76667	
L	245276	25		Aouada		LOCALITY	12.21667	21.2	
L	245279	12		Antabasta		LOCALITY	13	21.4	
L	245281	12		Anourguin		LOCALITY	13.89596	20.64238	
L	245285	25		Ankarouba		LOCALITY	11.9774	21.8225	
L	245287	25		Aniata		LOCALITY	12.7	22.23333	
L	245290	12		Angour		LOCALITY	13.6429	21.55221	
L	245294	12		Angolo		LOCALITY	13.74375	21.33956	
L	245295	02		Anguioro		LOCALITY	14.13299	21.22256	
L	245296	13		Angar		LOCALITY	11.1745	21.292	
